Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,3,0.000000,4.500000,4.500000,660.000000,,,660.000000,HARD,,
2,t02,Periodic,9,0.000000,0.300000,0.300000,90.000000,,,90.000000,HARD,,
3,t03,Aperiodic,12,0.000000,4.600000,4.600000,30.000000,30.000000,120.000000,30.000000,HARD,,
4,t04,Periodic,5,0.000000,25.300000,25.300000,320.000000,,,320.000000,HARD,,
5,t05,Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,50.000000,10.000000,HARD,,
6,t06,Periodic,14,0.000000,1.000000,1.000000,20.000000,,,20.000000,HARD,,
7,t07,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
8,t08,Periodic,0,0.000000,76.000000,76.000000,970.000000,,,970.000000,HARD,,
9,t09,Aperiodic,10,0.000000,1.300000,1.300000,80.000000,80.000000,230.000000,80.000000,HARD,,
10,t10,Aperiodic,17,0.000000,0.100000,0.100000,10.000000,10.000000,40.000000,10.000000,HARD,,
11,t11,Periodic,2,0.000000,29.000000,29.000000,740.000000,,,740.000000,HARD,,
12,t12,Periodic,4,0.000000,11.200000,11.200000,580.000000,,,580.000000,HARD,,
13,t13,Periodic,6,0.000000,7.800000,7.800000,220.000000,,,220.000000,HARD,,
14,t14,Aperiodic,16,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
15,t15,Aperiodic,15,0.000000,0.100000,0.100000,10.000000,10.000000,30.000000,10.000000,HARD,,
16,t16,Periodic,1,0.000000,52.600000,52.600000,740.000000,,,740.000000,HARD,,
17,t17,Aperiodic,7,0.000000,2.300000,2.300000,170.000000,170.000000,520.000000,170.000000,HARD,,
18,t18,Periodic,11,0.000000,0.700000,0.700000,60.000000,,,60.000000,HARD,,
19,t19,Periodic,8,0.000000,0.700000,0.700000,90.000000,,,90.000000,HARD,,
20,t20,Aperiodic,13,0.000000,0.800000,0.800000,20.000000,20.000000,100.000000,20.000000,HARD,,

