Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,14,0.000000,1.100000,1.100000,70.000000,70.000000,200.000000,70.000000,HARD,,
2,t02,Aperiodic,9,0.000000,7.700000,7.700000,190.000000,190.000000,880.000000,190.000000,HARD,,
3,t03,Periodic,11,0.000000,5.200000,5.200000,130.000000,,,130.000000,HARD,,
4,t04,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
5,t05,Periodic,4,0.000000,17.500000,17.500000,370.000000,,,370.000000,HARD,,
6,t06,Aperiodic,15,0.000000,0.200000,0.200000,60.000000,60.000000,410.000000,60.000000,HARD,,
7,t07,Aperiodic,18,0.000000,0.300000,0.300000,10.000000,10.000000,60.000000,10.000000,HARD,,
8,t08,Periodic,7,0.000000,8.800000,8.800000,220.000000,,,220.000000,HARD,,
9,t09,Periodic,10,0.000000,1.800000,1.800000,130.000000,,,130.000000,HARD,,
10,t10,Periodic,1,0.000000,2.300000,2.300000,920.000000,,,920.000000,HARD,,
11,t11,Aperiodic,3,0.000000,12.100000,12.100000,530.000000,530.000000,2660.000000,530.000000,HARD,,
12,t12,Periodic,6,0.000000,0.900000,0.900000,240.000000,,,240.000000,HARD,,
13,t13,Periodic,12,0.000000,9.700000,9.700000,100.000000,,,100.000000,HARD,,
14,t14,Periodic,13,0.000000,2.100000,2.100000,70.000000,,,70.000000,HARD,,
15,t15,Aperiodic,5,0.000000,7.300000,7.300000,260.000000,260.000000,1010.000000,260.000000,HARD,,
16,t16,Periodic,8,0.000000,17.500000,17.500000,210.000000,,,210.000000,HARD,,
17,t17,Aperiodic,16,0.000000,1.700000,1.700000,50.000000,50.000000,390.000000,50.000000,HARD,,
18,t18,Periodic,17,0.000000,4.500000,4.500000,40.000000,,,40.000000,HARD,,
19,t19,Periodic,0,0.000000,14.500000,14.500000,990.000000,,,990.000000,HARD,,
20,t20,Aperiodic,2,0.000000,17.300000,17.300000,820.000000,820.000000,1650.000000,820.000000,HARD,,

