Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,12,0.000000,3.900000,3.900000,120.000000,120.000000,130.000000,120.000000,HARD,,
2,"t02",Periodic,14,0.000000,2.100000,2.100000,70.000000,,,70.000000,HARD,,
3,"t03",Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
4,"t04",Periodic,4,0.000000,9.100000,9.100000,470.000000,,,470.000000,HARD,,
5,"t05",Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
6,"t06",Periodic,11,0.000000,14.300000,14.300000,150.000000,,,150.000000,HARD,,
7,"t07",Periodic,17,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,
8,"t08",Periodic,5,0.000000,6.100000,6.100000,420.000000,,,420.000000,HARD,,
9,"t09",Periodic,1,0.000000,30.700000,30.700000,790.000000,,,790.000000,HARD,,
10,"t10",Aperiodic,9,0.000000,5.800000,5.800000,200.000000,200.000000,370.000000,200.000000,HARD,,
11,"t11",Aperiodic,0,0.000000,22.000000,22.000000,810.000000,810.000000,1560.000000,810.000000,HARD,,
12,"t12",Periodic,15,0.000000,7.200000,7.200000,60.000000,,,60.000000,HARD,,
13,"t13",Aperiodic,10,0.000000,1.800000,1.800000,150.000000,150.000000,290.000000,150.000000,HARD,,
14,"t14",Periodic,6,0.000000,12.700000,12.700000,410.000000,,,410.000000,HARD,,
15,"t15",Periodic,13,0.000000,0.400000,0.400000,110.000000,,,110.000000,HARD,,
16,"t16",Periodic,8,0.000000,11.900000,11.900000,240.000000,,,240.000000,HARD,,
17,"t17",Periodic,2,0.000000,1.500000,1.500000,760.000000,,,760.000000,HARD,,
18,"t18",Aperiodic,16,0.000000,0.400000,0.400000,30.000000,30.000000,60.000000,30.000000,HARD,,
19,"t19",Aperiodic,3,0.000000,39.000000,39.000000,510.000000,510.000000,810.000000,510.000000,HARD,,
20,"t20",Periodic,7,0.000000,6.800000,6.800000,260.000000,,,260.000000,HARD,,

