Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,13,0.000000,1.700000,1.700000,40.000000,,,40.000000,HARD,,
2,t02,Periodic,12,0.000000,2.800000,2.800000,80.000000,,,80.000000,HARD,,
3,t03,Periodic,17,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
4,t04,Aperiodic,19,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
5,t05,Aperiodic,16,0.000000,0.900000,0.900000,20.000000,20.000000,30.000000,20.000000,HARD,,
6,t06,Periodic,10,0.000000,1.100000,1.100000,190.000000,,,190.000000,HARD,,
7,t07,Aperiodic,14,0.000000,4.800000,4.800000,30.000000,30.000000,50.000000,30.000000,HARD,,
8,t08,Periodic,5,0.000000,17.700000,17.700000,530.000000,,,530.000000,HARD,,
9,t09,Aperiodic,1,0.000000,7.200000,7.200000,720.000000,720.000000,1050.000000,720.000000,HARD,,
10,t10,Aperiodic,7,0.000000,12.400000,12.400000,270.000000,270.000000,440.000000,270.000000,HARD,,
11,t11,Periodic,2,0.000000,0.600000,0.600000,690.000000,,,690.000000,HARD,,
12,t12,Periodic,0,0.000000,73.400000,73.400000,920.000000,,,920.000000,HARD,,
13,t13,Aperiodic,6,0.000000,12.400000,12.400000,300.000000,300.000000,420.000000,300.000000,HARD,,
14,t14,Periodic,3,0.000000,13.300000,13.300000,630.000000,,,630.000000,HARD,,
15,t15,Periodic,9,0.000000,7.300000,7.300000,210.000000,,,210.000000,HARD,,
16,t16,Aperiodic,15,0.000000,0.200000,0.200000,20.000000,20.000000,40.000000,20.000000,HARD,,
17,t17,Aperiodic,4,0.000000,2.400000,2.400000,540.000000,540.000000,790.000000,540.000000,HARD,,
18,t18,Periodic,8,0.000000,4.700000,4.700000,230.000000,,,230.000000,HARD,,
19,t19,Periodic,18,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,11,0.000000,0.500000,0.500000,110.000000,,,110.000000,HARD,,

