Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,1,0.000000,1.300000,1.300000,580.000000,,,580.000000,HARD,,
2,t02,Periodic,11,0.000000,4.200000,4.200000,90.000000,,,90.000000,HARD,,
3,t03,Periodic,7,0.000000,8.400000,8.400000,190.000000,,,190.000000,HARD,,
4,t04,Periodic,6,0.000000,20.600000,20.600000,320.000000,,,320.000000,HARD,,
5,t05,Periodic,18,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
6,t06,Aperiodic,14,0.000000,0.600000,0.600000,60.000000,60.000000,110.000000,60.000000,HARD,,
7,t07,Periodic,17,0.000000,2.500000,2.500000,50.000000,,,50.000000,HARD,,
8,t08,Periodic,2,0.000000,45.200000,45.200000,510.000000,,,510.000000,HARD,,
9,t09,Periodic,10,0.000000,4.700000,4.700000,90.000000,,,90.000000,HARD,,
10,t10,Periodic,16,0.000000,1.300000,1.300000,50.000000,,,50.000000,HARD,,
11,t11,Periodic,8,0.000000,2.200000,2.200000,150.000000,,,150.000000,HARD,,
12,t12,Aperiodic,12,0.000000,8.300000,8.300000,80.000000,80.000000,160.000000,80.000000,HARD,,
13,t13,Aperiodic,4,0.000000,2.600000,2.600000,440.000000,440.000000,560.000000,440.000000,HARD,,
14,t14,Periodic,5,0.000000,7.000000,7.000000,330.000000,,,330.000000,HARD,,
15,t15,Aperiodic,19,0.000000,1.500000,1.500000,20.000000,20.000000,40.000000,20.000000,HARD,,
16,t16,Periodic,0,0.000000,12.400000,12.400000,750.000000,,,750.000000,HARD,,
17,t17,Aperiodic,13,0.000000,0.800000,0.800000,70.000000,70.000000,100.000000,70.000000,HARD,,
18,t18,Aperiodic,15,0.000000,1.100000,1.100000,50.000000,50.000000,60.000000,50.000000,HARD,,
19,t19,Aperiodic,3,0.000000,1.100000,1.100000,460.000000,460.000000,580.000000,460.000000,HARD,,
20,t20,Aperiodic,9,0.000000,2.300000,2.300000,100.000000,100.000000,130.000000,100.000000,HARD,,

