Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,8,0.000000,7.700000,7.700000,130.000000,,,130.000000,HARD,,
2,"t02",Aperiodic,14,0.000000,0.500000,0.500000,20.000000,20.000000,40.000000,20.000000,HARD,,
3,"t03",Periodic,13,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
4,"t04",Aperiodic,12,0.000000,3.500000,3.500000,30.000000,30.000000,50.000000,30.000000,HARD,,
5,"t05",Aperiodic,9,0.000000,7.800000,7.800000,100.000000,100.000000,160.000000,100.000000,HARD,,
6,"t06",Aperiodic,11,0.000000,4.900000,4.900000,80.000000,80.000000,90.000000,80.000000,HARD,,
7,"t07",Periodic,0,0.000000,2.200000,2.200000,1000.000000,,,1000.000000,HARD,,
8,"t08",Aperiodic,10,0.000000,6.100000,6.100000,80.000000,80.000000,110.000000,80.000000,HARD,,
9,"t09",Periodic,19,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
10,"t10",Periodic,2,0.000000,6.200000,6.200000,420.000000,,,420.000000,HARD,,
11,"t11",Aperiodic,1,0.000000,1.400000,1.400000,450.000000,450.000000,900.000000,450.000000,HARD,,
12,"t12",Periodic,6,0.000000,10.300000,10.300000,210.000000,,,210.000000,HARD,,
13,"t13",Periodic,7,0.000000,8.200000,8.200000,180.000000,,,180.000000,HARD,,
14,"t14",Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
15,"t15",Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
16,"t16",Periodic,3,0.000000,15.500000,15.500000,370.000000,,,370.000000,HARD,,
17,"t17",Periodic,16,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
18,"t18",Aperiodic,5,0.000000,3.700000,3.700000,230.000000,230.000000,250.000000,230.000000,HARD,,
19,"t19",Aperiodic,4,0.000000,1.000000,1.000000,360.000000,360.000000,440.000000,360.000000,HARD,,
20,"t20",Periodic,15,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,

