Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,15.800000,15.800000,290.000000,290.000000,340.000000,290.000000,HARD,,
2,t02,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
3,t03,Periodic,11,0.000000,0.700000,0.700000,60.000000,,,60.000000,HARD,,
4,t04,Periodic,10,0.000000,1.700000,1.700000,110.000000,,,110.000000,HARD,,
5,t05,Periodic,12,0.000000,0.600000,0.600000,50.000000,,,50.000000,HARD,,
6,t06,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Periodic,6,0.000000,15.600000,15.600000,270.000000,,,270.000000,HARD,,
8,t08,Periodic,13,0.000000,0.900000,0.900000,30.000000,,,30.000000,HARD,,
9,t09,Periodic,16,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
10,t10,Periodic,9,0.000000,3.400000,3.400000,120.000000,,,120.000000,HARD,,
11,t11,Aperiodic,15,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
12,t12,Periodic,1,0.000000,20.100000,20.100000,720.000000,,,720.000000,HARD,,
13,t13,Periodic,5,0.000000,67.500000,67.500000,280.000000,,,280.000000,HARD,,
14,t14,Periodic,8,0.000000,4.700000,4.700000,150.000000,,,150.000000,HARD,,
15,t15,Aperiodic,0,0.000000,7.700000,7.700000,760.000000,760.000000,980.000000,760.000000,HARD,,
16,t16,Periodic,3,0.000000,0.800000,0.800000,310.000000,,,310.000000,HARD,,
17,t17,Periodic,2,0.000000,6.900000,6.900000,660.000000,,,660.000000,HARD,,
18,t18,Aperiodic,14,0.000000,0.800000,0.800000,20.000000,20.000000,40.000000,20.000000,HARD,,
19,t19,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,7,0.000000,12.300000,12.300000,210.000000,,,210.000000,HARD,,

