Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,19,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
2,t02,Periodic,10,0.000000,12.000000,12.000000,80.000000,,,80.000000,HARD,,
3,t03,Periodic,1,0.000000,1.900000,1.900000,470.000000,,,470.000000,HARD,,
4,t04,Periodic,0,0.000000,18.600000,18.600000,710.000000,,,710.000000,HARD,,
5,t05,Periodic,13,0.000000,0.600000,0.600000,60.000000,,,60.000000,HARD,,
6,t06,Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
7,t07,Aperiodic,6,0.000000,13.500000,13.500000,180.000000,180.000000,360.000000,180.000000,HARD,,
8,t08,Aperiodic,3,0.000000,5.100000,5.100000,300.000000,300.000000,480.000000,300.000000,HARD,,
9,t09,Periodic,8,0.000000,3.400000,3.400000,100.000000,,,100.000000,HARD,,
10,t10,Periodic,15,0.000000,1.300000,1.300000,30.000000,,,30.000000,HARD,,
11,t11,Periodic,4,0.000000,1.400000,1.400000,290.000000,,,290.000000,HARD,,
12,t12,Aperiodic,7,0.000000,4.500000,4.500000,140.000000,140.000000,160.000000,140.000000,HARD,,
13,t13,Periodic,5,0.000000,1.600000,1.600000,220.000000,,,220.000000,HARD,,
14,t14,Aperiodic,12,0.000000,1.100000,1.100000,60.000000,60.000000,80.000000,60.000000,HARD,,
15,t15,Aperiodic,9,0.000000,3.100000,3.100000,80.000000,80.000000,90.000000,80.000000,HARD,,
16,t16,Periodic,2,0.000000,9.000000,9.000000,380.000000,,,380.000000,HARD,,
17,t17,Periodic,17,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
18,t18,Periodic,14,0.000000,0.700000,0.700000,30.000000,,,30.000000,HARD,,
19,t19,Periodic,11,0.000000,2.800000,2.800000,60.000000,,,60.000000,HARD,,
20,t20,Periodic,16,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,

