Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,6.200000,6.200000,80.000000,80.000000,100.000000,80.000000,HARD,,
2,t02,Periodic,6,0.000000,5.100000,5.100000,120.000000,,,120.000000,HARD,,
3,t03,Periodic,0,0.000000,94.000000,94.000000,870.000000,,,870.000000,HARD,,
4,t04,Aperiodic,16,0.000000,0.100000,0.100000,30.000000,30.000000,50.000000,30.000000,HARD,,
5,t05,Periodic,15,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
6,t06,Aperiodic,14,0.000000,3.100000,3.100000,40.000000,40.000000,60.000000,40.000000,HARD,,
7,t07,Periodic,3,0.000000,6.500000,6.500000,240.000000,,,240.000000,HARD,,
8,t08,Periodic,5,0.000000,2.100000,2.100000,150.000000,,,150.000000,HARD,,
9,t09,Periodic,11,0.000000,1.100000,1.100000,60.000000,,,60.000000,HARD,,
10,t10,Periodic,10,0.000000,3.800000,3.800000,60.000000,,,60.000000,HARD,,
11,t11,Periodic,2,0.000000,4.000000,4.000000,500.000000,,,500.000000,HARD,,
12,t12,Aperiodic,18,0.000000,0.900000,0.900000,20.000000,20.000000,40.000000,20.000000,HARD,,
13,t13,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
14,t14,Periodic,8,0.000000,3.900000,3.900000,80.000000,,,80.000000,HARD,,
15,t15,Periodic,12,0.000000,0.500000,0.500000,50.000000,,,50.000000,HARD,,
16,t16,Periodic,17,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
17,t17,Aperiodic,13,0.000000,0.800000,0.800000,40.000000,40.000000,80.000000,40.000000,HARD,,
18,t18,Periodic,1,0.000000,40.900000,40.900000,500.000000,,,500.000000,HARD,,
19,t19,Periodic,4,0.000000,1.700000,1.700000,160.000000,,,160.000000,HARD,,
20,t20,Periodic,7,0.000000,0.200000,0.200000,110.000000,,,110.000000,HARD,,

