Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,16,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
2,t02,Aperiodic,7,0.000000,4.700000,4.700000,300.000000,300.000000,400.000000,300.000000,HARD,,
3,t03,Periodic,10,0.000000,5.700000,5.700000,230.000000,,,230.000000,HARD,,
4,t04,Periodic,9,0.000000,5.800000,5.800000,290.000000,,,290.000000,HARD,,
5,t05,Periodic,13,0.000000,8.300000,8.300000,110.000000,,,110.000000,HARD,,
6,t06,Periodic,3,0.000000,80.600000,80.600000,600.000000,,,600.000000,HARD,,
7,t07,Periodic,4,0.000000,5.400000,5.400000,480.000000,,,480.000000,HARD,,
8,t08,Periodic,6,0.000000,4.200000,4.200000,310.000000,,,310.000000,HARD,,
9,t09,Periodic,15,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
10,t10,Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
11,t11,Periodic,18,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
12,t12,Periodic,0,0.000000,4.300000,4.300000,870.000000,,,870.000000,HARD,,
13,t13,Aperiodic,14,0.000000,1.600000,1.600000,40.000000,40.000000,50.000000,40.000000,HARD,,
14,t14,Periodic,8,0.000000,0.900000,0.900000,290.000000,,,290.000000,HARD,,
15,t15,Periodic,1,0.000000,15.400000,15.400000,690.000000,,,690.000000,HARD,,
16,t16,Aperiodic,12,0.000000,2.600000,2.600000,110.000000,110.000000,120.000000,110.000000,HARD,,
17,t17,Aperiodic,11,0.000000,3.900000,3.900000,140.000000,140.000000,190.000000,140.000000,HARD,,
18,t18,Periodic,17,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,5,0.000000,14.500000,14.500000,320.000000,,,320.000000,HARD,,
20,t20,Periodic,2,0.000000,48.100000,48.100000,660.000000,,,660.000000,HARD,,

