Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,6,0.000000,1.600000,1.600000,40.000000,,,40.000000,HARD,,
2,t02,Aperiodic,2,0.000000,31.500000,31.500000,160.000000,160.000000,170.000000,160.000000,HARD,,
3,t03,Periodic,4,0.000000,10.500000,10.500000,100.000000,,,100.000000,HARD,,
4,t04,Periodic,9,0.000000,0.800000,0.800000,10.000000,,,10.000000,HARD,,
5,t05,Periodic,7,0.000000,2.500000,2.500000,30.000000,,,30.000000,HARD,,
6,t06,Aperiodic,3,0.000000,3.400000,3.400000,100.000000,100.000000,160.000000,100.000000,HARD,,
7,t07,Periodic,8,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
8,t08,Aperiodic,0,0.000000,4.000000,4.000000,940.000000,940.000000,1220.000000,940.000000,HARD,,
9,t09,Aperiodic,5,0.000000,3.000000,3.000000,40.000000,40.000000,60.000000,40.000000,HARD,,
10,t10,Periodic,1,0.000000,11.000000,11.000000,160.000000,,,160.000000,HARD,,

