Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,5,0.000000,5.600000,5.600000,180.000000,,,180.000000,HARD,,
2,t02,Periodic,3,0.000000,4.600000,4.600000,300.000000,,,300.000000,HARD,,
3,t03,Periodic,6,0.000000,2.900000,2.900000,60.000000,,,60.000000,HARD,,
4,t04,Aperiodic,9,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
5,t05,Periodic,4,0.000000,13.200000,13.200000,290.000000,,,290.000000,HARD,,
6,t06,Periodic,2,0.000000,2.900000,2.900000,350.000000,,,350.000000,HARD,,
7,t07,Aperiodic,8,0.000000,6.600000,6.600000,30.000000,30.000000,60.000000,30.000000,HARD,,
8,t08,Periodic,1,0.000000,238.500000,238.500000,850.000000,,,850.000000,HARD,,
9,t09,Aperiodic,7,0.000000,0.200000,0.200000,30.000000,30.000000,40.000000,30.000000,HARD,,
10,t10,Aperiodic,0,0.000000,37.700000,37.700000,920.000000,920.000000,1360.000000,920.000000,HARD,,

