Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,13.200000,13.200000,630.000000,630.000000,1770.000000,630.000000,HARD,,
2,t02,Periodic,19,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
3,t03,Aperiodic,8,0.000000,7.900000,7.900000,230.000000,230.000000,1070.000000,230.000000,HARD,,
4,t04,Aperiodic,7,0.000000,7.900000,7.900000,290.000000,290.000000,1180.000000,290.000000,HARD,,
5,t05,Aperiodic,12,0.000000,0.200000,0.200000,50.000000,50.000000,300.000000,50.000000,HARD,,
6,t06,Periodic,6,0.000000,11.500000,11.500000,380.000000,,,380.000000,HARD,,
7,t07,Periodic,0,0.000000,7.400000,7.400000,770.000000,,,770.000000,HARD,,
8,t08,Aperiodic,3,0.000000,31.400000,31.400000,590.000000,590.000000,2570.000000,590.000000,HARD,,
9,t09,Periodic,18,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
10,t10,Periodic,2,0.000000,41.900000,41.900000,620.000000,,,620.000000,HARD,,
11,t11,Periodic,15,0.000000,0.300000,0.300000,40.000000,,,40.000000,HARD,,
12,t12,Periodic,16,0.000000,1.400000,1.400000,30.000000,,,30.000000,HARD,,
13,t13,Aperiodic,5,0.000000,7.900000,7.900000,430.000000,430.000000,1000.000000,430.000000,HARD,,
14,t14,Aperiodic,4,0.000000,0.800000,0.800000,560.000000,560.000000,940.000000,560.000000,HARD,,
15,t15,Periodic,14,0.000000,0.600000,0.600000,40.000000,,,40.000000,HARD,,
16,t16,Periodic,17,0.000000,0.800000,0.800000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,13,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
18,t18,Aperiodic,11,0.000000,6.800000,6.800000,50.000000,50.000000,290.000000,50.000000,HARD,,
19,t19,Periodic,10,0.000000,3.000000,3.000000,80.000000,,,80.000000,HARD,,
20,t20,Periodic,9,0.000000,0.700000,0.700000,170.000000,,,170.000000,HARD,,

