Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,13,0.000000,0.900000,0.900000,20.000000,20.000000,110.000000,20.000000,HARD,,
2,t02,Periodic,9,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
3,t03,Periodic,19,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,18,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
5,t05,Aperiodic,5,0.000000,1.500000,1.500000,100.000000,100.000000,190.000000,100.000000,HARD,,
6,t06,Periodic,12,0.000000,1.600000,1.600000,20.000000,,,20.000000,HARD,,
7,t07,Aperiodic,0,0.000000,20.200000,20.200000,630.000000,630.000000,2230.000000,630.000000,HARD,,
8,t08,Periodic,1,0.000000,43.900000,43.900000,550.000000,,,550.000000,HARD,,
9,t09,Aperiodic,11,0.000000,0.400000,0.400000,20.000000,20.000000,90.000000,20.000000,HARD,,
10,t10,Periodic,17,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
11,t11,Periodic,3,0.000000,2.900000,2.900000,170.000000,,,170.000000,HARD,,
12,t12,Periodic,10,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
13,t13,Aperiodic,6,0.000000,5.900000,5.900000,80.000000,80.000000,470.000000,80.000000,HARD,,
14,t14,Periodic,2,0.000000,0.500000,0.500000,170.000000,,,170.000000,HARD,,
15,t15,Aperiodic,7,0.000000,5.100000,5.100000,70.000000,70.000000,200.000000,70.000000,HARD,,
16,t16,Aperiodic,16,0.000000,0.300000,0.300000,10.000000,10.000000,60.000000,10.000000,HARD,,
17,t17,Aperiodic,4,0.000000,0.900000,0.900000,100.000000,100.000000,400.000000,100.000000,HARD,,
18,t18,Periodic,8,0.000000,0.600000,0.600000,60.000000,,,60.000000,HARD,,
19,t19,Periodic,15,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,14,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

