Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,0,0.000000,21.700000,21.700000,990.000000,990.000000,4980.000000,990.000000,HARD,,
2,t02,Periodic,7,0.000000,2.300000,2.300000,220.000000,,,220.000000,HARD,,
3,t03,Aperiodic,19,0.000000,0.800000,0.800000,10.000000,10.000000,30.000000,10.000000,HARD,,
4,t04,Periodic,9,0.000000,2.100000,2.100000,160.000000,,,160.000000,HARD,,
5,t05,Periodic,15,0.000000,6.000000,6.000000,40.000000,,,40.000000,HARD,,
6,t06,Aperiodic,2,0.000000,7.800000,7.800000,750.000000,750.000000,3630.000000,750.000000,HARD,,
7,t07,Periodic,5,0.000000,13.500000,13.500000,240.000000,,,240.000000,HARD,,
8,t08,Periodic,4,0.000000,13.600000,13.600000,260.000000,,,260.000000,HARD,,
9,t09,Periodic,11,0.000000,0.800000,0.800000,90.000000,,,90.000000,HARD,,
10,t10,Periodic,3,0.000000,2.300000,2.300000,410.000000,,,410.000000,HARD,,
11,t11,Periodic,1,0.000000,18.300000,18.300000,800.000000,,,800.000000,HARD,,
12,t12,Aperiodic,13,0.000000,0.200000,0.200000,60.000000,60.000000,110.000000,60.000000,HARD,,
13,t13,Aperiodic,10,0.000000,3.800000,3.800000,130.000000,130.000000,510.000000,130.000000,HARD,,
14,t14,Aperiodic,12,0.000000,2.400000,2.400000,80.000000,80.000000,390.000000,80.000000,HARD,,
15,t15,Periodic,6,0.000000,2.500000,2.500000,220.000000,,,220.000000,HARD,,
16,t16,Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,14,0.000000,2.000000,2.000000,50.000000,,,50.000000,HARD,,
18,t18,Periodic,17,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
19,t19,Aperiodic,8,0.000000,0.400000,0.400000,180.000000,180.000000,420.000000,180.000000,HARD,,
20,t20,Aperiodic,16,0.000000,1.800000,1.800000,30.000000,30.000000,110.000000,30.000000,HARD,,

