Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,19,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
2,t02,Periodic,18,0.000000,1.400000,1.400000,30.000000,,,30.000000,HARD,,
3,t03,Aperiodic,8,0.000000,0.200000,0.200000,110.000000,110.000000,470.000000,110.000000,HARD,,
4,t04,Aperiodic,5,0.000000,3.200000,3.200000,150.000000,150.000000,710.000000,150.000000,HARD,,
5,t05,Periodic,0,0.000000,32.600000,32.600000,520.000000,,,520.000000,HARD,,
6,t06,Periodic,16,0.000000,0.600000,0.600000,40.000000,,,40.000000,HARD,,
7,t07,Periodic,3,0.000000,3.900000,3.900000,220.000000,,,220.000000,HARD,,
8,t08,Aperiodic,17,0.000000,0.300000,0.300000,30.000000,30.000000,150.000000,30.000000,HARD,,
9,t09,Periodic,12,0.000000,2.700000,2.700000,70.000000,,,70.000000,HARD,,
10,t10,Periodic,9,0.000000,1.500000,1.500000,90.000000,,,90.000000,HARD,,
11,t11,Aperiodic,1,0.000000,80.600000,80.600000,510.000000,510.000000,1310.000000,510.000000,HARD,,
12,t12,Periodic,7,0.000000,2.700000,2.700000,120.000000,,,120.000000,HARD,,
13,t13,Aperiodic,4,0.000000,2.300000,2.300000,190.000000,190.000000,870.000000,190.000000,HARD,,
14,t14,Periodic,11,0.000000,1.000000,1.000000,70.000000,,,70.000000,HARD,,
15,t15,Aperiodic,15,0.000000,3.200000,3.200000,40.000000,40.000000,230.000000,40.000000,HARD,,
16,t16,Periodic,2,0.000000,7.000000,7.000000,230.000000,,,230.000000,HARD,,
17,t17,Periodic,14,0.000000,2.800000,2.800000,60.000000,,,60.000000,HARD,,
18,t18,Aperiodic,13,0.000000,1.700000,1.700000,60.000000,60.000000,160.000000,60.000000,HARD,,
19,t19,Aperiodic,10,0.000000,1.300000,1.300000,80.000000,80.000000,470.000000,80.000000,HARD,,
20,t20,Periodic,6,0.000000,1.600000,1.600000,120.000000,,,120.000000,HARD,,

