Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,6,0.000000,3.500000,3.500000,240.000000,,,240.000000,HARD,,
2,t02,Aperiodic,14,0.000000,0.400000,0.400000,40.000000,40.000000,180.000000,40.000000,HARD,,
3,t03,Aperiodic,13,0.000000,0.100000,0.100000,40.000000,40.000000,150.000000,40.000000,HARD,,
4,t04,Aperiodic,9,0.000000,4.900000,4.900000,190.000000,190.000000,550.000000,190.000000,HARD,,
5,t05,Aperiodic,8,0.000000,32.900000,32.900000,200.000000,200.000000,230.000000,200.000000,HARD,,
6,t06,Aperiodic,4,0.000000,3.100000,3.100000,310.000000,310.000000,710.000000,310.000000,HARD,,
7,t07,Periodic,10,0.000000,0.900000,0.900000,70.000000,,,70.000000,HARD,,
8,t08,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
9,t09,Periodic,0,0.000000,25.500000,25.500000,880.000000,,,880.000000,HARD,,
10,t10,Periodic,5,0.000000,2.600000,2.600000,280.000000,,,280.000000,HARD,,
11,t11,Periodic,18,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
12,t12,Periodic,16,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
13,t13,Periodic,2,0.000000,1.300000,1.300000,710.000000,,,710.000000,HARD,,
14,t14,Aperiodic,17,0.000000,0.300000,0.300000,10.000000,10.000000,60.000000,10.000000,HARD,,
15,t15,Periodic,12,0.000000,2.500000,2.500000,50.000000,,,50.000000,HARD,,
16,t16,Periodic,3,0.000000,6.600000,6.600000,390.000000,,,390.000000,HARD,,
17,t17,Periodic,11,0.000000,1.700000,1.700000,50.000000,,,50.000000,HARD,,
18,t18,Aperiodic,15,0.000000,3.400000,3.400000,30.000000,30.000000,130.000000,30.000000,HARD,,
19,t19,Aperiodic,1,0.000000,27.700000,27.700000,720.000000,720.000000,3120.000000,720.000000,HARD,,
20,t20,Periodic,7,0.000000,9.500000,9.500000,200.000000,,,200.000000,HARD,,

