Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,4.100000,4.100000,110.000000,,,110.000000,HARD,,
2,t02,Periodic,10,0.000000,2.900000,2.900000,140.000000,,,140.000000,HARD,,
3,t03,Aperiodic,12,0.000000,1.300000,1.300000,70.000000,70.000000,110.000000,70.000000,HARD,,
4,t04,Aperiodic,2,0.000000,44.800000,44.800000,890.000000,890.000000,1710.000000,890.000000,HARD,,
5,t05,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
6,t06,Aperiodic,18,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Aperiodic,3,0.000000,5.900000,5.900000,520.000000,520.000000,630.000000,520.000000,HARD,,
8,t08,Periodic,0,0.000000,25.600000,25.600000,910.000000,,,910.000000,HARD,,
9,t09,Periodic,9,0.000000,3.400000,3.400000,150.000000,,,150.000000,HARD,,
10,t10,Periodic,15,0.000000,0.700000,0.700000,40.000000,,,40.000000,HARD,,
11,t11,Aperiodic,7,0.000000,3.300000,3.300000,330.000000,330.000000,630.000000,330.000000,HARD,,
12,t12,Aperiodic,5,0.000000,8.700000,8.700000,380.000000,380.000000,540.000000,380.000000,HARD,,
13,t13,Periodic,6,0.000000,16.000000,16.000000,370.000000,,,370.000000,HARD,,
14,t14,Periodic,17,0.000000,1.700000,1.700000,30.000000,,,30.000000,HARD,,
15,t15,Periodic,1,0.000000,59.400000,59.400000,900.000000,,,900.000000,HARD,,
16,t16,Periodic,14,0.000000,0.300000,0.300000,40.000000,,,40.000000,HARD,,
17,t17,Periodic,16,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
18,t18,Aperiodic,13,0.000000,3.300000,3.300000,60.000000,60.000000,120.000000,60.000000,HARD,,
19,t19,Aperiodic,4,0.000000,19.300000,19.300000,470.000000,470.000000,690.000000,470.000000,HARD,,
20,t20,Periodic,8,0.000000,26.000000,26.000000,220.000000,,,220.000000,HARD,,

