Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,10.000000,10.000000,HARD,,
2,"t02",Periodic,6,0.000000,3.600000,3.600000,230.000000,,,230.000000,HARD,,
3,"t03",Aperiodic,3,0.000000,2.200000,2.200000,410.000000,410.000000,790.000000,410.000000,HARD,,
4,"t04",Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
5,"t05",Periodic,9,0.000000,2.600000,2.600000,90.000000,,,90.000000,HARD,,
6,"t06",Periodic,12,0.000000,1.000000,1.000000,20.000000,,,20.000000,HARD,,
7,"t07",Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
8,"t08",Aperiodic,4,0.000000,4.900000,4.900000,240.000000,240.000000,440.000000,240.000000,HARD,,
9,"t09",Aperiodic,2,0.000000,52.400000,52.400000,670.000000,670.000000,1020.000000,670.000000,HARD,,
10,"t10",Aperiodic,5,0.000000,3.400000,3.400000,230.000000,230.000000,300.000000,230.000000,HARD,,
11,"t11",Periodic,16,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
12,"t12",Aperiodic,1,0.000000,15.200000,15.200000,680.000000,680.000000,1220.000000,680.000000,HARD,,
13,"t13",Periodic,8,0.000000,23.800000,23.800000,120.000000,,,120.000000,HARD,,
14,"t14",Aperiodic,0,0.000000,11.700000,11.700000,850.000000,850.000000,1530.000000,850.000000,HARD,,
15,"t15",Aperiodic,11,0.000000,0.800000,0.800000,60.000000,60.000000,60.000000,60.000000,HARD,,
16,"t16",Periodic,7,0.000000,7.100000,7.100000,210.000000,,,210.000000,HARD,,
17,"t17",Periodic,15,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
18,"t18",Periodic,10,0.000000,0.200000,0.200000,60.000000,,,60.000000,HARD,,
19,"t19",Periodic,14,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
20,"t20",Periodic,13,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
