Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,14,0.000000,1.500000,1.500000,30.000000,,,30.000000,HARD,,
2,"t02",Periodic,9,0.000000,7.900000,7.900000,230.000000,,,230.000000,HARD,,
3,"t03",Periodic,16,0.000000,0.900000,0.900000,20.000000,,,20.000000,HARD,,
4,"t04",Periodic,11,0.000000,3.600000,3.600000,90.000000,,,90.000000,HARD,,
5,"t05",Periodic,19,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
6,"t06",Aperiodic,10,0.000000,19.400000,19.400000,220.000000,220.000000,440.000000,220.000000,HARD,,
7,"t07",Periodic,5,0.000000,33.000000,33.000000,480.000000,,,480.000000,HARD,,
8,"t08",Periodic,4,0.000000,9.400000,9.400000,740.000000,,,740.000000,HARD,,
9,"t09",Aperiodic,13,0.000000,0.700000,0.700000,30.000000,30.000000,60.000000,30.000000,HARD,,
10,"t10",Aperiodic,6,0.000000,1.300000,1.300000,280.000000,280.000000,440.000000,280.000000,HARD,,
11,"t11",Aperiodic,2,0.000000,30.900000,30.900000,920.000000,920.000000,1050.000000,920.000000,HARD,,
12,"t12",Periodic,3,0.000000,11.500000,11.500000,770.000000,,,770.000000,HARD,,
13,"t13",Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
14,"t14",Aperiodic,12,0.000000,1.100000,1.100000,70.000000,70.000000,140.000000,70.000000,HARD,,
15,"t15",Periodic,8,0.000000,14.100000,14.100000,230.000000,,,230.000000,HARD,,
16,"t16",Periodic,1,0.000000,36.600000,36.600000,930.000000,,,930.000000,HARD,,
17,"t17",Aperiodic,17,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
18,"t18",Periodic,7,0.000000,0.900000,0.900000,230.000000,,,230.000000,HARD,,
19,"t19",Aperiodic,15,0.000000,0.300000,0.300000,20.000000,20.000000,30.000000,20.000000,HARD,,
20,"t20",Aperiodic,0,0.000000,35.200000,35.200000,960.000000,960.000000,1050.000000,960.000000,HARD,,

