Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,3,0.000000,33.600000,33.600000,570.000000,,,570.000000,HARD,,
2,"t02",Periodic,2,0.000000,2.000000,2.000000,570.000000,,,570.000000,HARD,,
3,"t03",Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
4,"t04",Aperiodic,14,0.000000,1.000000,1.000000,40.000000,40.000000,60.000000,40.000000,HARD,,
5,"t05",Aperiodic,18,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
6,"t06",Periodic,6,0.000000,2.000000,2.000000,210.000000,,,210.000000,HARD,,
7,"t07",Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
8,"t08",Periodic,13,0.000000,2.100000,2.100000,70.000000,,,70.000000,HARD,,
9,"t09",Periodic,12,0.000000,1.300000,1.300000,70.000000,,,70.000000,HARD,,
10,"t10",Periodic,1,0.000000,28.700000,28.700000,730.000000,,,730.000000,HARD,,
11,"t11",Periodic,0,0.000000,44.400000,44.400000,950.000000,,,950.000000,HARD,,
12,"t12",Aperiodic,8,0.000000,0.900000,0.900000,100.000000,100.000000,100.000000,100.000000,HARD,,
13,"t13",Aperiodic,10,0.000000,3.200000,3.200000,90.000000,90.000000,150.000000,90.000000,HARD,,
14,"t14",Aperiodic,9,0.000000,7.800000,7.800000,90.000000,90.000000,130.000000,90.000000,HARD,,
15,"t15",Periodic,11,0.000000,1.700000,1.700000,80.000000,,,80.000000,HARD,,
16,"t16",Periodic,5,0.000000,21.900000,21.900000,440.000000,,,440.000000,HARD,,
17,"t17",Periodic,16,0.000000,1.000000,1.000000,10.000000,,,10.000000,HARD,,
18,"t18",Aperiodic,7,0.000000,10.700000,10.700000,200.000000,200.000000,390.000000,200.000000,HARD,,
19,"t19",Aperiodic,15,0.000000,0.100000,0.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
20,"t20",Aperiodic,4,0.000000,7.300000,7.300000,500.000000,500.000000,810.000000,500.000000,HARD,,
