Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,14,0.000000,1.000000,1.000000,100.000000,,,100.000000,HARD,,
2,t02,Periodic,13,0.000000,1.300000,1.300000,100.000000,,,100.000000,HARD,,
3,t03,Aperiodic,6,0.000000,0.100000,0.100000,210.000000,210.000000,220.000000,210.000000,HARD,,
4,t04,Aperiodic,0,0.000000,35.400000,35.400000,940.000000,940.000000,1080.000000,940.000000,HARD,,
5,t05,Periodic,8,0.000000,21.000000,21.000000,160.000000,,,160.000000,HARD,,
6,t06,Aperiodic,9,0.000000,10.600000,10.600000,150.000000,150.000000,240.000000,150.000000,HARD,,
7,t07,Periodic,19,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
8,t08,Aperiodic,4,0.000000,4.900000,4.900000,340.000000,340.000000,510.000000,340.000000,HARD,,
9,t09,Periodic,16,0.000000,0.400000,0.400000,50.000000,,,50.000000,HARD,,
10,t10,Periodic,18,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
11,t11,Periodic,12,0.000000,11.900000,11.900000,100.000000,,,100.000000,HARD,,
12,t12,Periodic,1,0.000000,47.200000,47.200000,800.000000,,,800.000000,HARD,,
13,t13,Periodic,11,0.000000,6.200000,6.200000,110.000000,,,110.000000,HARD,,
14,t14,Periodic,3,0.000000,6.900000,6.900000,660.000000,,,660.000000,HARD,,
15,t15,Aperiodic,10,0.000000,0.800000,0.800000,110.000000,110.000000,120.000000,110.000000,HARD,,
16,t16,Aperiodic,7,0.000000,6.400000,6.400000,200.000000,200.000000,220.000000,200.000000,HARD,,
17,t17,Aperiodic,17,0.000000,0.100000,0.100000,30.000000,30.000000,60.000000,30.000000,HARD,,
18,t18,Periodic,15,0.000000,1.000000,1.000000,60.000000,,,60.000000,HARD,,
19,t19,Aperiodic,2,0.000000,1.100000,1.100000,790.000000,790.000000,1350.000000,790.000000,HARD,,
20,t20,Periodic,5,0.000000,18.800000,18.800000,240.000000,,,240.000000,HARD,,

