Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,1.900000,1.900000,50.000000,,,50.000000,HARD,,
2,t02,Periodic,0,0.000000,4.900000,4.900000,430.000000,,,430.000000,HARD,,
3,t03,Aperiodic,12,0.000000,1.800000,1.800000,40.000000,40.000000,80.000000,40.000000,HARD,,
4,t04,Aperiodic,5,0.000000,3.200000,3.200000,90.000000,90.000000,100.000000,90.000000,HARD,,
5,t05,Periodic,16,0.000000,1.400000,1.400000,20.000000,,,20.000000,HARD,,
6,t06,Periodic,15,0.000000,0.700000,0.700000,20.000000,,,20.000000,HARD,,
7,t07,Aperiodic,14,0.000000,1.500000,1.500000,20.000000,20.000000,30.000000,20.000000,HARD,,
8,t08,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
9,t09,Periodic,13,0.000000,2.000000,2.000000,20.000000,,,20.000000,HARD,,
10,t10,Periodic,18,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
11,t11,Periodic,10,0.000000,2.700000,2.700000,50.000000,,,50.000000,HARD,,
12,t12,Aperiodic,9,0.000000,1.200000,1.200000,50.000000,50.000000,70.000000,50.000000,HARD,,
13,t13,Aperiodic,17,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
14,t14,Aperiodic,8,0.000000,3.200000,3.200000,50.000000,50.000000,70.000000,50.000000,HARD,,
15,t15,Periodic,7,0.000000,0.200000,0.200000,50.000000,,,50.000000,HARD,,
16,t16,Periodic,3,0.000000,2.200000,2.200000,170.000000,,,170.000000,HARD,,
17,t17,Periodic,2,0.000000,1.600000,1.600000,290.000000,,,290.000000,HARD,,
18,t18,Periodic,6,0.000000,1.100000,1.100000,70.000000,,,70.000000,HARD,,
19,t19,Periodic,4,0.000000,0.800000,0.800000,100.000000,,,100.000000,HARD,,
20,t20,Periodic,1,0.000000,3.200000,3.200000,320.000000,,,320.000000,HARD,,

