Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,9,0.000000,6.100000,6.100000,130.000000,,,130.000000,HARD,,
2,"t02",Periodic,12,0.000000,2.000000,2.000000,50.000000,,,50.000000,HARD,,
3,"t03",Periodic,19,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
4,"t04",Periodic,1,0.000000,59.000000,59.000000,860.000000,,,860.000000,HARD,,
5,"t05",Periodic,16,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
6,"t06",Periodic,14,0.000000,0.700000,0.700000,40.000000,,,40.000000,HARD,,
7,"t07",Periodic,6,0.000000,6.100000,6.100000,220.000000,,,220.000000,HARD,,
8,"t08",Periodic,3,0.000000,25.800000,25.800000,430.000000,,,430.000000,HARD,,
9,"t09",Periodic,15,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,
10,"t10",Aperiodic,13,0.000000,2.100000,2.100000,40.000000,40.000000,70.000000,40.000000,HARD,,
11,"t11",Periodic,10,0.000000,6.700000,6.700000,100.000000,,,100.000000,HARD,,
12,"t12",Aperiodic,4,0.000000,4.400000,4.400000,420.000000,420.000000,720.000000,420.000000,HARD,,
13,"t13",Aperiodic,18,0.000000,0.300000,0.300000,10.000000,10.000000,10.000000,10.000000,HARD,,
14,"t14",Periodic,2,0.000000,6.800000,6.800000,540.000000,,,540.000000,HARD,,
15,"t15",Aperiodic,0,0.000000,49.900000,49.900000,900.000000,900.000000,1760.000000,900.000000,HARD,,
16,"t16",Aperiodic,11,0.000000,3.500000,3.500000,60.000000,60.000000,90.000000,60.000000,HARD,,
17,"t17",Periodic,7,0.000000,1.100000,1.100000,160.000000,,,160.000000,HARD,,
18,"t18",Aperiodic,8,0.000000,2.000000,2.000000,150.000000,150.000000,280.000000,150.000000,HARD,,
19,"t19",Periodic,5,0.000000,4.300000,4.300000,290.000000,,,290.000000,HARD,,
20,"t20",Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
