Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,6,0.000000,16.200000,16.200000,260.000000,260.000000,270.000000,260.000000,HARD,,
2,t02,Periodic,13,0.000000,0.200000,0.200000,30.000000,,,30.000000,HARD,,
3,t03,Periodic,12,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
4,t04,Periodic,19,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
5,t05,Aperiodic,0,0.000000,8.300000,8.300000,580.000000,580.000000,1070.000000,580.000000,HARD,,
6,t06,Periodic,9,0.000000,8.100000,8.100000,80.000000,,,80.000000,HARD,,
7,t07,Periodic,3,0.000000,7.700000,7.700000,320.000000,,,320.000000,HARD,,
8,t08,Periodic,1,0.000000,1.300000,1.300000,420.000000,,,420.000000,HARD,,
9,t09,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,10,0.000000,1.700000,1.700000,60.000000,,,60.000000,HARD,,
11,t11,Periodic,17,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
12,t12,Periodic,8,0.000000,0.300000,0.300000,180.000000,,,180.000000,HARD,,
13,t13,Aperiodic,16,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
14,t14,Periodic,4,0.000000,18.600000,18.600000,310.000000,,,310.000000,HARD,,
15,t15,Periodic,11,0.000000,2.800000,2.800000,40.000000,,,40.000000,HARD,,
16,t16,Aperiodic,7,0.000000,8.500000,8.500000,200.000000,200.000000,380.000000,200.000000,HARD,,
17,t17,Aperiodic,5,0.000000,11.200000,11.200000,260.000000,260.000000,480.000000,260.000000,HARD,,
18,t18,Periodic,14,0.000000,1.500000,1.500000,20.000000,,,20.000000,HARD,,
19,t19,Periodic,15,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,2,0.000000,4.300000,4.300000,340.000000,,,340.000000,HARD,,

