Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,3,0.000000,4.600000,4.600000,440.000000,440.000000,610.000000,440.000000,HARD,,
2,t02,Periodic,15,0.000000,4.600000,4.600000,80.000000,,,80.000000,HARD,,
3,t03,Aperiodic,8,0.000000,3.000000,3.000000,220.000000,220.000000,230.000000,220.000000,HARD,,
4,t04,Periodic,9,0.000000,8.500000,8.500000,150.000000,,,150.000000,HARD,,
5,t05,Aperiodic,5,0.000000,26.400000,26.400000,280.000000,280.000000,420.000000,280.000000,HARD,,
6,t06,Periodic,0,0.000000,13.700000,13.700000,880.000000,,,880.000000,HARD,,
7,t07,Aperiodic,4,0.000000,7.700000,7.700000,400.000000,400.000000,720.000000,400.000000,HARD,,
8,t08,Aperiodic,2,0.000000,4.900000,4.900000,700.000000,700.000000,1110.000000,700.000000,HARD,,
9,t09,Periodic,10,0.000000,2.400000,2.400000,120.000000,,,120.000000,HARD,,
10,t10,Periodic,13,0.000000,2.600000,2.600000,90.000000,,,90.000000,HARD,,
11,t11,Periodic,12,0.000000,0.500000,0.500000,100.000000,,,100.000000,HARD,,
12,t12,Aperiodic,11,0.000000,2.800000,2.800000,100.000000,100.000000,160.000000,100.000000,HARD,,
13,t13,Periodic,19,0.000000,1.300000,1.300000,20.000000,,,20.000000,HARD,,
14,t14,Periodic,1,0.000000,2.500000,2.500000,720.000000,,,720.000000,HARD,,
15,t15,Periodic,18,0.000000,1.700000,1.700000,50.000000,,,50.000000,HARD,,
16,t16,Aperiodic,14,0.000000,4.000000,4.000000,80.000000,80.000000,130.000000,80.000000,HARD,,
17,t17,Periodic,16,0.000000,9.700000,9.700000,60.000000,,,60.000000,HARD,,
18,t18,Aperiodic,6,0.000000,0.900000,0.900000,240.000000,240.000000,400.000000,240.000000,HARD,,
19,t19,Periodic,7,0.000000,5.500000,5.500000,220.000000,,,220.000000,HARD,,
20,t20,Periodic,17,0.000000,0.100000,0.100000,50.000000,,,50.000000,HARD,,

