Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,16,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
2,"t02",Aperiodic,6,0.000000,14.000000,14.000000,160.000000,160.000000,260.000000,160.000000,HARD,,
3,"t03",Periodic,19,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
4,"t04",Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
5,"t05",Periodic,15,0.000000,0.700000,0.700000,30.000000,,,30.000000,HARD,,
6,"t06",Periodic,11,0.000000,0.100000,0.100000,70.000000,,,70.000000,HARD,,
7,"t07",Aperiodic,17,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
8,"t08",Aperiodic,0,0.000000,60.300000,60.300000,960.000000,960.000000,1750.000000,960.000000,HARD,,
9,"t09",Aperiodic,14,0.000000,2.700000,2.700000,30.000000,30.000000,50.000000,30.000000,HARD,,
10,"t10",Periodic,1,0.000000,2.900000,2.900000,460.000000,,,460.000000,HARD,,
11,"t11",Aperiodic,3,0.000000,9.900000,9.900000,360.000000,360.000000,370.000000,360.000000,HARD,,
12,"t12",Periodic,7,0.000000,1.900000,1.900000,150.000000,,,150.000000,HARD,,
13,"t13",Periodic,9,0.000000,7.400000,7.400000,110.000000,,,110.000000,HARD,,
14,"t14",Periodic,13,0.000000,0.800000,0.800000,60.000000,,,60.000000,HARD,,
15,"t15",Periodic,2,0.000000,26.800000,26.800000,370.000000,,,370.000000,HARD,,
16,"t16",Aperiodic,8,0.000000,7.400000,7.400000,130.000000,130.000000,260.000000,130.000000,HARD,,
17,"t17",Periodic,12,0.000000,1.000000,1.000000,60.000000,,,60.000000,HARD,,
18,"t18",Periodic,4,0.000000,5.200000,5.200000,330.000000,,,330.000000,HARD,,
19,"t19",Aperiodic,5,0.000000,5.700000,5.700000,270.000000,270.000000,430.000000,270.000000,HARD,,
20,"t20",Periodic,10,0.000000,3.200000,3.200000,90.000000,,,90.000000,HARD,,

