Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,15,0.000000,1.200000,1.200000,20.000000,20.000000,40.000000,20.000000,HARD,,
2,"t02",Aperiodic,3,0.000000,7.300000,7.300000,370.000000,370.000000,720.000000,370.000000,HARD,,
3,"t03",Periodic,14,0.000000,1.300000,1.300000,20.000000,,,20.000000,HARD,,
4,"t04",Aperiodic,19,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
5,"t05",Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
6,"t06",Periodic,0,0.000000,92.500000,92.500000,1000.000000,,,1000.000000,HARD,,
7,"t07",Aperiodic,13,0.000000,1.600000,1.600000,30.000000,30.000000,40.000000,30.000000,HARD,,
8,"t08",Periodic,4,0.000000,28.600000,28.600000,320.000000,,,320.000000,HARD,,
9,"t09",Periodic,9,0.000000,0.400000,0.400000,120.000000,,,120.000000,HARD,,
10,"t10",Periodic,2,0.000000,11.100000,11.100000,390.000000,,,390.000000,HARD,,
11,"t11",Aperiodic,17,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
12,"t12",Aperiodic,1,0.000000,10.300000,10.300000,420.000000,420.000000,700.000000,420.000000,HARD,,
13,"t13",Aperiodic,7,0.000000,4.600000,4.600000,240.000000,240.000000,280.000000,240.000000,HARD,,
14,"t14",Periodic,6,0.000000,6.700000,6.700000,250.000000,,,250.000000,HARD,,
15,"t15",Periodic,12,0.000000,1.800000,1.800000,40.000000,,,40.000000,HARD,,
16,"t16",Periodic,11,0.000000,0.100000,0.100000,40.000000,,,40.000000,HARD,,
17,"t17",Periodic,8,0.000000,6.400000,6.400000,220.000000,,,220.000000,HARD,,
18,"t18",Periodic,5,0.000000,1.900000,1.900000,250.000000,,,250.000000,HARD,,
19,"t19",Aperiodic,10,0.000000,0.500000,0.500000,60.000000,60.000000,90.000000,60.000000,HARD,,
20,"t20",Periodic,16,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

