Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,2.000000,2.000000,180.000000,180.000000,290.000000,180.000000,HARD,,
2,t02,Periodic,1,0.000000,21.700000,21.700000,770.000000,,,770.000000,HARD,,
3,t03,Periodic,5,0.000000,11.600000,11.600000,380.000000,,,380.000000,HARD,,
4,t04,Aperiodic,19,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
5,t05,Periodic,0,0.000000,1.300000,1.300000,820.000000,,,820.000000,HARD,,
6,t06,Periodic,16,0.000000,2.800000,2.800000,30.000000,,,30.000000,HARD,,
7,t07,Periodic,7,0.000000,1.400000,1.400000,220.000000,,,220.000000,HARD,,
8,t08,Periodic,14,0.000000,1.500000,1.500000,50.000000,,,50.000000,HARD,,
9,t09,Periodic,15,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
10,t10,Aperiodic,8,0.000000,6.200000,6.200000,190.000000,190.000000,350.000000,190.000000,HARD,,
11,t11,Aperiodic,13,0.000000,0.600000,0.600000,50.000000,50.000000,90.000000,50.000000,HARD,,
12,t12,Periodic,18,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
13,t13,Periodic,2,0.000000,49.400000,49.400000,530.000000,,,530.000000,HARD,,
14,t14,Aperiodic,10,0.000000,10.300000,10.300000,110.000000,110.000000,130.000000,110.000000,HARD,,
15,t15,Aperiodic,6,0.000000,11.100000,11.100000,310.000000,310.000000,600.000000,310.000000,HARD,,
16,t16,Periodic,12,0.000000,0.500000,0.500000,50.000000,,,50.000000,HARD,,
17,t17,Periodic,11,0.000000,2.000000,2.000000,50.000000,,,50.000000,HARD,,
18,t18,Aperiodic,17,0.000000,1.900000,1.900000,20.000000,20.000000,30.000000,20.000000,HARD,,
19,t19,Aperiodic,3,0.000000,1.400000,1.400000,490.000000,490.000000,810.000000,490.000000,HARD,,
20,t20,Periodic,4,0.000000,11.400000,11.400000,400.000000,,,400.000000,HARD,,

