Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,19,0.000000,0.800000,0.800000,10.000000,,,10.000000,HARD,,
2,"t02",Aperiodic,7,0.000000,1.500000,1.500000,140.000000,140.000000,180.000000,140.000000,HARD,,
3,"t03",Periodic,0,0.000000,12.200000,12.200000,660.000000,,,660.000000,HARD,,
4,"t04",Periodic,1,0.000000,23.100000,23.100000,450.000000,,,450.000000,HARD,,
5,"t05",Periodic,18,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
6,"t06",Aperiodic,9,0.000000,0.900000,0.900000,90.000000,90.000000,100.000000,90.000000,HARD,,
7,"t07",Aperiodic,6,0.000000,13.000000,13.000000,150.000000,150.000000,280.000000,150.000000,HARD,,
8,"t08",Periodic,13,0.000000,1.400000,1.400000,40.000000,,,40.000000,HARD,,
9,"t09",Aperiodic,8,0.000000,7.700000,7.700000,90.000000,90.000000,140.000000,90.000000,HARD,,
10,"t10",Periodic,3,0.000000,3.700000,3.700000,220.000000,,,220.000000,HARD,,
11,"t11",Aperiodic,10,0.000000,0.200000,0.200000,60.000000,60.000000,100.000000,60.000000,HARD,,
12,"t12",Periodic,17,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
13,"t13",Aperiodic,12,0.000000,1.700000,1.700000,50.000000,50.000000,60.000000,50.000000,HARD,,
14,"t14",Periodic,2,0.000000,2.200000,2.200000,430.000000,,,430.000000,HARD,,
15,"t15",Aperiodic,15,0.000000,1.600000,1.600000,30.000000,30.000000,60.000000,30.000000,HARD,,
16,"t16",Periodic,5,0.000000,0.800000,0.800000,160.000000,,,160.000000,HARD,,
17,"t17",Aperiodic,16,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
18,"t18",Periodic,4,0.000000,4.600000,4.600000,160.000000,,,160.000000,HARD,,
19,"t19",Periodic,14,0.000000,1.600000,1.600000,30.000000,,,30.000000,HARD,,
20,"t20",Periodic,11,0.000000,2.700000,2.700000,50.000000,,,50.000000,HARD,,

