Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,14,0.000000,3.400000,3.400000,30.000000,30.000000,50.000000,30.000000,HARD,,
2,t02,Aperiodic,19,0.000000,0.700000,0.700000,20.000000,20.000000,30.000000,20.000000,HARD,,
3,t03,Periodic,4,0.000000,6.500000,6.500000,470.000000,,,470.000000,HARD,,
4,t04,Aperiodic,18,0.000000,0.300000,0.300000,20.000000,20.000000,40.000000,20.000000,HARD,,
5,t05,Periodic,1,0.000000,0.700000,0.700000,870.000000,,,870.000000,HARD,,
6,t06,Periodic,11,0.000000,1.500000,1.500000,130.000000,,,130.000000,HARD,,
7,t07,Periodic,12,0.000000,1.800000,1.800000,70.000000,,,70.000000,HARD,,
8,t08,Aperiodic,17,0.000000,0.500000,0.500000,20.000000,20.000000,30.000000,20.000000,HARD,,
9,t09,Aperiodic,9,0.000000,3.600000,3.600000,160.000000,160.000000,270.000000,160.000000,HARD,,
10,t10,Periodic,16,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
11,t11,Periodic,15,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
12,t12,Aperiodic,3,0.000000,7.700000,7.700000,620.000000,620.000000,1030.000000,620.000000,HARD,,
13,t13,Periodic,0,0.000000,19.100000,19.100000,970.000000,,,970.000000,HARD,,
14,t14,Periodic,5,0.000000,3.500000,3.500000,350.000000,,,350.000000,HARD,,
15,t15,Periodic,8,0.000000,6.800000,6.800000,190.000000,,,190.000000,HARD,,
16,t16,Aperiodic,13,0.000000,0.600000,0.600000,40.000000,40.000000,70.000000,40.000000,HARD,,
17,t17,Aperiodic,6,0.000000,2.300000,2.300000,270.000000,270.000000,480.000000,270.000000,HARD,,
18,t18,Periodic,2,0.000000,19.000000,19.000000,810.000000,,,810.000000,HARD,,
19,t19,Periodic,10,0.000000,9.900000,9.900000,150.000000,,,150.000000,HARD,,
20,t20,Periodic,7,0.000000,46.100000,46.100000,230.000000,,,230.000000,HARD,,

