Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,19,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
2,t02,Aperiodic,14,0.000000,1.300000,1.300000,40.000000,40.000000,60.000000,40.000000,HARD,,
3,t03,Periodic,0,0.000000,28.400000,28.400000,450.000000,,,450.000000,HARD,,
4,t04,Aperiodic,8,0.000000,3.200000,3.200000,140.000000,140.000000,160.000000,140.000000,HARD,,
5,t05,Periodic,4,0.000000,16.000000,16.000000,290.000000,,,290.000000,HARD,,
6,t06,Periodic,17,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
7,t07,Periodic,13,0.000000,3.800000,3.800000,60.000000,,,60.000000,HARD,,
8,t08,Periodic,9,0.000000,0.300000,0.300000,120.000000,,,120.000000,HARD,,
9,t09,Periodic,5,0.000000,6.600000,6.600000,220.000000,,,220.000000,HARD,,
10,t10,Periodic,10,0.000000,2.700000,2.700000,110.000000,,,110.000000,HARD,,
11,t11,Periodic,11,0.000000,1.500000,1.500000,90.000000,,,90.000000,HARD,,
12,t12,Periodic,6,0.000000,2.800000,2.800000,210.000000,,,210.000000,HARD,,
13,t13,Periodic,7,0.000000,5.700000,5.700000,190.000000,,,190.000000,HARD,,
14,t14,Aperiodic,12,0.000000,2.200000,2.200000,70.000000,70.000000,80.000000,70.000000,HARD,,
15,t15,Periodic,15,0.000000,2.900000,2.900000,30.000000,,,30.000000,HARD,,
16,t16,Aperiodic,1,0.000000,31.200000,31.200000,440.000000,440.000000,630.000000,440.000000,HARD,,
17,t17,Aperiodic,3,0.000000,5.600000,5.600000,310.000000,310.000000,610.000000,310.000000,HARD,,
18,t18,Aperiodic,16,0.000000,0.800000,0.800000,20.000000,20.000000,40.000000,20.000000,HARD,,
19,t19,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Aperiodic,2,0.000000,12.700000,12.700000,360.000000,360.000000,440.000000,360.000000,HARD,,

