Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,4,0.000000,8.500000,8.500000,240.000000,,,240.000000,HARD,,
2,"t02",Aperiodic,6,0.000000,2.800000,2.800000,80.000000,80.000000,150.000000,80.000000,HARD,,
3,"t03",Periodic,5,0.000000,0.200000,0.200000,100.000000,,,100.000000,HARD,,
4,"t04",Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
5,"t05",Aperiodic,14,0.000000,2.500000,2.500000,40.000000,40.000000,70.000000,40.000000,HARD,,
6,"t06",Aperiodic,13,0.000000,0.100000,0.100000,40.000000,40.000000,80.000000,40.000000,HARD,,
7,"t07",Aperiodic,15,0.000000,0.100000,0.100000,30.000000,30.000000,40.000000,30.000000,HARD,,
8,"t08",Periodic,9,0.000000,0.600000,0.600000,60.000000,,,60.000000,HARD,,
9,"t09",Aperiodic,1,0.000000,6.700000,6.700000,610.000000,610.000000,1050.000000,610.000000,HARD,,
10,"t10",Periodic,12,0.000000,3.900000,3.900000,40.000000,,,40.000000,HARD,,
11,"t11",Periodic,18,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
12,"t12",Aperiodic,2,0.000000,20.000000,20.000000,390.000000,390.000000,630.000000,390.000000,HARD,,
13,"t13",Periodic,8,0.000000,1.400000,1.400000,60.000000,,,60.000000,HARD,,
14,"t14",Aperiodic,11,0.000000,0.900000,0.900000,40.000000,40.000000,70.000000,40.000000,HARD,,
15,"t15",Periodic,17,0.000000,1.000000,1.000000,10.000000,,,10.000000,HARD,,
16,"t16",Periodic,16,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
17,"t17",Periodic,10,0.000000,3.200000,3.200000,40.000000,,,40.000000,HARD,,
18,"t18",Periodic,0,0.000000,22.900000,22.900000,800.000000,,,800.000000,HARD,,
19,"t19",Periodic,3,0.000000,3.100000,3.100000,370.000000,,,370.000000,HARD,,
20,"t20",Aperiodic,7,0.000000,1.200000,1.200000,60.000000,60.000000,110.000000,60.000000,HARD,,

