Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,15,0.000000,1.800000,1.800000,40.000000,40.000000,60.000000,40.000000,HARD,,
2,t02,Aperiodic,14,0.000000,0.500000,0.500000,40.000000,40.000000,70.000000,40.000000,HARD,,
3,t03,Aperiodic,6,0.000000,1.900000,1.900000,260.000000,260.000000,500.000000,260.000000,HARD,,
4,t04,Aperiodic,11,0.000000,4.900000,4.900000,60.000000,60.000000,100.000000,60.000000,HARD,,
5,t05,Periodic,9,0.000000,1.300000,1.300000,90.000000,,,90.000000,HARD,,
6,t06,Periodic,17,0.000000,3.400000,3.400000,30.000000,,,30.000000,HARD,,
7,t07,Periodic,3,0.000000,6.500000,6.500000,460.000000,,,460.000000,HARD,,
8,t08,Aperiodic,5,0.000000,26.900000,26.900000,380.000000,380.000000,480.000000,380.000000,HARD,,
9,t09,Periodic,2,0.000000,2.000000,2.000000,690.000000,,,690.000000,HARD,,
10,t10,Periodic,10,0.000000,1.800000,1.800000,80.000000,,,80.000000,HARD,,
11,t11,Periodic,19,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
12,t12,Periodic,18,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
13,t13,Periodic,12,0.000000,2.800000,2.800000,50.000000,,,50.000000,HARD,,
14,t14,Aperiodic,4,0.000000,16.500000,16.500000,390.000000,390.000000,450.000000,390.000000,HARD,,
15,t15,Aperiodic,16,0.000000,0.200000,0.200000,30.000000,30.000000,50.000000,30.000000,HARD,,
16,t16,Periodic,13,0.000000,0.800000,0.800000,40.000000,,,40.000000,HARD,,
17,t17,Aperiodic,8,0.000000,2.200000,2.200000,120.000000,120.000000,210.000000,120.000000,HARD,,
18,t18,Periodic,7,0.000000,3.000000,3.000000,120.000000,,,120.000000,HARD,,
19,t19,Periodic,1,0.000000,19.000000,19.000000,710.000000,,,710.000000,HARD,,
20,t20,Periodic,0,0.000000,27.700000,27.700000,830.000000,,,830.000000,HARD,,

